Hydrogen,,,Helium,,,Nitrogen,,,Mystery Tube K,,,Mystery Tube I,,,Mercury Control,,,Mercury Clear Glasses,,,Mercury Sunglasses,,,Incandescant Bulb,,,CFL Bulb,,,Halogen Bulb,
872.324,2.39,,872.324,55.67,,872.324,2087.11,,872.324,143.57,,872.324,115.21,,872.324,0.3,,872.324,57.46,,872.324,73.72,,872.324,7589.4,,872.324,3.58,,872.324,7382.4
872.543,20.3,,872.543,-21.34,,872.543,1786.24,,872.543,116.7,,872.543,34.62,,872.543,21.79,,872.543,-73.28,,872.543,-31.94,,872.543,7550,,872.543,-8.95,,872.543,7348.38
872.761,-60.29,,872.761,-82.23,,872.761,1578.5,,872.761,102.38,,872.761,122.38,,872.761,2.09,,872.761,-19.55,,872.761,-30.15,,872.761,7664.61,,872.761,-19.7,,872.761,7394.94
872.98,-8.36,,872.98,-42.83,,872.98,1478.21,,872.98,89.84,,872.98,127.75,,872.98,-30.15,,872.98,-71.49,,872.98,21.79,,872.98,7410.31,,872.98,-57.31,,872.98,6988.41
873.198,-101.48,,873.198,-8.81,,873.198,1288.38,,873.198,123.87,,873.198,220.87,,873.198,-30.15,,873.198,-89.39,,873.198,0.3,,873.198,7490.9,,873.198,19.7,,873.198,7205.11
873.417,-53.13,,873.417,-1.64,,873.417,1206,,873.417,89.84,,873.417,362.35,,873.417,18.21,,873.417,-8.81,,873.417,-82.08,,873.417,7286.74,,873.417,8.95,,873.417,7151.38
873.635,13.13,,873.635,-41.04,,873.635,1288.38,,873.635,84.47,,873.635,394.59,,873.635,-17.61,,873.635,9.1,,873.635,-26.56,,873.635,7507.02,,873.635,3.58,,873.635,7140.64
873.854,-38.8,,873.854,57.46,,873.854,1184.51,,873.854,123.87,,873.854,373.1,,873.854,23.58,,873.854,57.46,,873.854,-19.4,,873.854,7478.36,,873.854,55.52,,873.854,7110.19
874.072,20.3,,874.072,-5.22,,874.072,1159.44,,874.072,52.23,,874.072,387.42,,874.072,39.7,,874.072,-112.68,,874.072,-128.64,,874.072,7480.15,,874.072,-93.13,,874.072,7069
874.29,59.7,,874.29,27.01,,874.29,1132.57,,874.29,163.27,,874.29,355.19,,874.29,57.61,,874.29,39.55,,874.29,-35.52,,874.29,7594.77,,874.29,21.49,,874.29,7226.6
874.509,29.25,,874.509,9.1,,874.509,976.77,,874.509,20,,874.509,206.55,,874.509,2.09,,874.509,-62.53,,874.509,-55.22,,874.509,7209.73,,874.509,-16.12,,874.509,7110.19
874.727,-37.01,,874.727,-17.76,,874.727,853.2,,874.727,-24.77,,874.727,158.19,,874.727,-73.13,,874.727,-60.74,,874.727,-57.01,,874.727,7123.77,,874.727,-91.33,,874.727,6975.88
874.945,14.92,,874.945,-5.22,,874.945,804.85,,874.945,48.65,,874.945,269.23,,874.945,48.65,,874.945,9.1,,874.945,-3.28,,874.945,7173.92,,874.945,-21.49,,874.945,6940.06
875.164,-37.01,,875.164,-32.09,,875.164,767.24,,875.164,9.25,,875.164,118.79,,875.164,-37.31,,875.164,-121.63,,875.164,-60.59,,875.164,7145.26,,875.164,0,,875.164,6914.99
875.382,-10.15,,875.382,95.07,,875.382,772.61,,875.382,107.75,,875.382,199.38,,875.382,89.84,,875.382,71.78,,875.382,107.75,,875.382,7220.48,,875.382,96.71,,875.382,6893.5
875.6,-37.01,,875.6,39.55,,875.6,647.25,,875.6,32.53,,875.6,201.17,,875.6,27.16,,875.6,-24.92,,875.6,11.04,,875.6,7197.2,,875.6,21.49,,875.6,6839.77
875.818,-29.85,,875.818,50.29,,875.818,647.25,,875.818,62.98,,875.818,204.76,,875.818,11.04,,875.818,0.15,,875.818,-14.03,,875.818,7161.38,,875.818,-12.54,,875.818,6943.64
876.037,56.11,,876.037,43.13,,876.037,650.83,,876.037,89.84,,876.037,220.87,,876.037,50.44,,876.037,21.64,,876.037,98.8,,876.037,7036.02,,876.037,-10.75,,876.037,7065.42
876.255,-19.1,,876.255,0.15,,876.255,622.18,,876.255,91.63,,876.255,195.8,,876.255,36.12,,876.255,-41.04,,876.255,-12.24,,876.255,7014.53,,876.255,7.16,,876.255,6809.33
876.473,82.98,,876.473,28.8,,876.473,598.9,,876.473,193.71,,876.473,161.78,,876.473,52.23,,876.473,52.08,,876.473,64.77,,876.473,7113.03,,876.473,26.86,,876.473,6855.89
876.691,-11.94,,876.691,-7.01,,876.691,546.96,,876.691,62.98,,876.691,104.47,,876.691,68.35,,876.691,25.22,,876.691,59.4,,876.691,6889.17,,876.691,14.33,,876.691,6653.52
876.909,-33.43,,876.909,62.83,,876.909,654.41,,876.909,57.61,,876.909,170.73,,876.909,-12.24,,876.909,62.83,,876.909,39.7,,876.909,6993.04,,876.909,-30.44,,876.909,6716.2
877.127,-33.43,,877.127,-15.97,,877.127,559.5,,877.127,9.25,,877.127,65.07,,877.127,39.7,,877.127,16.27,,877.127,-12.24,,877.127,6984.08,,877.127,-37.61,,877.127,6709.04
877.345,104.47,,877.345,69.99,,877.345,674.11,,877.345,104.17,,877.345,159.98,,877.345,82.68,,877.345,0.15,,877.345,50.44,,877.345,6973.34,,877.345,85.96,,877.345,6836.19
877.563,100.89,,877.563,27.01,,877.563,695.6,,877.563,50.44,,877.563,131.33,,877.563,-30.15,,877.563,-82.23,,877.563,-6.86,,877.563,6969.76,,877.563,-14.33,,877.563,6691.13
877.781,-13.73,,877.781,1.94,,877.781,589.94,,877.781,54.02,,877.781,99.09,,877.781,-22.98,,877.781,-75.07,,877.781,-39.1,,877.781,7154.22,,877.781,32.24,,877.781,6911.4
877.999,40,,877.999,9.1,,877.999,736.79,,877.999,71.93,,877.999,50.74,,877.999,5.67,,877.999,-30.3,,877.999,-19.4,,877.999,7084.37,,877.999,93.13,,877.999,6553.23
878.217,18.51,,878.217,-51.79,,878.217,668.74,,878.217,70.14,,878.217,97.3,,878.217,41.49,,878.217,-57.16,,878.217,-3.28,,878.217,6980.5,,878.217,-64.47,,878.217,6660.68
878.435,-24.48,,878.435,-44.62,,878.435,636.5,,878.435,-5.07,,878.435,56.11,,878.435,-19.4,,878.435,-94.77,,878.435,-39.1,,878.435,6599.05,,878.435,-53.73,,878.435,6572.93
878.653,-51.34,,878.653,-12.39,,878.653,607.85,,878.653,100.59,,878.653,63.28,,878.653,-60.59,,878.653,7.31,,878.653,-89.24,,878.653,6740.53,,878.653,-35.82,,878.653,6465.48
878.871,20.3,,878.871,-7.01,,878.871,700.98,,878.871,70.14,,878.871,32.83,,878.871,14.63,,878.871,21.64,,878.871,30.74,,878.871,6702.92,,878.871,30.44,,878.871,6614.12
879.089,0.6,,879.089,35.97,,879.089,792.31,,879.089,0.3,,879.089,75.81,,879.089,11.04,,879.089,9.1,,879.089,-24.77,,879.089,6722.62,,879.089,-32.24,,879.089,6438.62
879.307,36.41,,879.307,77.16,,879.307,783.36,,879.307,111.33,,879.307,163.57,,879.307,71.93,,879.307,12.69,,879.307,-51.64,,879.307,6770.97,,879.307,21.49,,879.307,6624.87
879.525,32.83,,879.525,-26.71,,879.525,906.93,,879.525,27.16,,879.525,165.36,,879.525,-33.73,,879.525,-33.88,,879.525,27.16,,879.525,6604.42,,879.525,16.12,,879.525,6402.8
879.743,41.79,,879.743,71.78,,879.743,932,,879.743,57.61,,879.743,229.83,,879.743,70.14,,879.743,23.43,,879.743,2.09,,879.743,6733.36,,879.743,-50.14,,879.743,6460.11
879.96,-54.92,,879.96,23.43,,879.96,889.02,,879.96,68.35,,879.96,224.46,,879.96,-24.77,,879.96,-23.13,,879.96,21.79,,879.96,6616.96,,879.96,-59.1,,879.96,6318.63
880.178,-1.19,,880.178,-33.88,,880.178,978.56,,880.178,-10.45,,880.178,285.34,,880.178,45.07,,880.178,-85.81,,880.178,-51.64,,880.178,6799.62,,880.178,-8.95,,880.178,6427.87
880.396,-26.27,,880.396,9.1,,880.396,1112.87,,880.396,88.05,,880.396,462.64,,880.396,-35.52,,880.396,-12.39,,880.396,48.65,,880.396,6772.76,,880.396,-14.33,,880.396,6409.96
880.614,-81.78,,880.614,35.97,,880.614,1139.74,,880.614,25.37,,880.614,1547.91,,880.614,-12.24,,880.614,-32.09,,880.614,-5.07,,880.614,6493.39,,880.614,-77.01,,880.614,6345.49
880.832,13.13,,880.832,-80.44,,880.832,1170.18,,880.832,18.21,,880.832,5122.48,,880.832,-60.59,,880.832,-139.54,,880.832,-49.85,,880.832,6507.71,,880.832,-50.14,,880.832,6366.98
881.049,57.9,,881.049,28.8,,881.049,1274.05,,881.049,73.72,,881.049,15181.78,,881.049,84.47,,881.049,102.23,,881.049,50.44,,881.049,6491.6,,881.049,0,,881.049,6236.25
881.267,-44.17,,881.267,-89.39,,881.267,1286.59,,881.267,84.47,,881.267,31684.62,,881.267,-30.15,,881.267,-44.62,,881.267,41.49,,881.267,6554.28,,881.267,3.58,,881.267,6350.86
881.485,29.25,,881.485,61.04,,881.485,1345.69,,881.485,16.42,,881.485,45110.75,,881.485,61.19,,881.485,-57.16,,881.485,30.74,,881.485,6649.19,,881.485,-60.89,,881.485,6463.69
881.702,-2.98,,881.702,23.43,,881.702,1496.12,,881.702,20,,881.702,53687.22,,881.702,-12.24,,881.702,-42.83,,881.702,-35.52,,881.702,6480.85,,881.702,-102.08,,881.702,6080.44
881.92,-33.43,,881.92,-41.04,,881.92,1431.65,,881.92,45.07,,881.92,57369.24,,881.92,-101.78,,881.92,-17.76,,881.92,-3.28,,881.92,6380.56,,881.92,-28.65,,881.92,6270.27
882.137,31.04,,882.137,52.08,,882.137,1641.18,,882.137,95.21,,882.137,55379.59,,882.137,-35.52,,882.137,-21.34,,882.137,11.04,,882.137,6285.65,,882.137,-28.65,,882.137,6084.02
882.355,-1.19,,882.355,-17.76,,882.355,1741.47,,882.355,143.57,,882.355,43758.65,,882.355,132.82,,882.355,34.18,,882.355,59.4,,882.355,6350.12,,882.355,34.03,,882.355,6184.31
882.573,-15.52,,882.573,-7.01,,882.573,1834.59,,882.573,70.14,,882.573,31919.23,,882.573,16.42,,882.573,-26.71,,882.573,-64.17,,882.573,6153.12,,882.573,-105.66,,882.573,6214.76
882.79,-53.13,,882.79,7.31,,882.79,1881.16,,882.79,32.53,,882.79,24866.79,,882.79,-33.73,,882.79,-19.55,,882.79,-60.59,,882.79,6334,,882.79,-28.65,,882.79,6055.37
883.008,7.76,,883.008,-39.25,,883.008,2070.99,,883.008,84.47,,883.008,19139.6,,883.008,-35.52,,883.008,-14.18,,883.008,-12.24,,883.008,6248.04,,883.008,-57.31,,883.008,6182.52
883.225,-35.22,,883.225,-21.34,,883.225,2241.12,,883.225,34.32,,883.225,15122.68,,883.225,-53.43,,883.225,-15.97,,883.225,-51.64,,883.225,6276.69,,883.225,-100.29,,883.225,5985.53
883.443,-58.5,,883.443,-53.58,,883.443,2287.68,,883.443,43.28,,883.443,12234.01,,883.443,-26.56,,883.443,-69.69,,883.443,-14.03,,883.443,6215.8,,883.443,-42.98,,883.443,6300.72
883.66,41.79,,883.66,30.59,,883.66,2470.35,,883.66,64.77,,883.66,10129.74,,883.66,-44.47,,883.66,-39.25,,883.66,-21.19,,883.66,6192.52,,883.66,-62.68,,883.66,6076.86
883.877,-63.87,,883.877,-19.55,,883.877,2622.58,,883.877,138.2,,883.877,8605.71,,883.877,-51.64,,883.877,-21.34,,883.877,-130.43,,883.877,6267.74,,883.877,-42.98,,883.877,5856.58
884.095,45.37,,884.095,86.11,,884.095,2828.53,,884.095,32.53,,884.095,7622.53,,884.095,68.35,,884.095,-5.22,,884.095,61.19,,884.095,6307.14,,884.095,14.33,,884.095,6121.63
884.312,-122.97,,884.312,12.69,,884.312,2715.7,,884.312,-6.86,,884.312,6659.04,,884.312,-33.73,,884.312,41.34,,884.312,-48.05,,884.312,6117.3,,884.312,-50.14,,884.312,5947.92
884.53,-19.1,,884.53,39.55,,884.53,2928.81,,884.53,114.91,,884.53,6057.31,,884.53,-5.07,,884.53,-60.74,,884.53,-57.01,,884.53,6212.22,,884.53,-25.07,,884.53,5958.66
884.747,-15.52,,884.747,-42.83,,884.747,2995.08,,884.747,79.1,,884.747,5512.89,,884.747,89.84,,884.747,-32.09,,884.747,-42.68,,884.747,6111.93,,884.747,26.86,,884.747,5989.11
884.964,-79.99,,884.964,-60.74,,884.964,3061.34,,884.964,45.07,,884.964,4884.29,,884.964,-14.03,,884.964,-66.11,,884.964,-37.31,,884.964,6149.54,,884.964,-75.22,,884.964,5998.06
885.182,14.92,,885.182,91.48,,885.182,3202.82,,885.182,145.36,,885.182,4166.15,,885.182,77.31,,885.182,-24.92,,885.182,-12.24,,885.182,6233.71,,885.182,-100.29,,885.182,5951.5
885.399,-26.27,,885.399,19.85,,885.399,3190.28,,885.399,57.61,,885.399,3455.18,,885.399,27.16,,885.399,-15.97,,885.399,39.7,,885.399,6049.25,,885.399,-118.2,,885.399,5838.68
885.616,-24.48,,885.616,0.15,,885.616,3106.11,,885.616,-6.86,,885.616,2849.87,,885.616,41.49,,885.616,-50,,885.616,-35.52,,885.616,6088.65,,885.616,-44.77,,885.616,5919.26
885.833,-1.19,,885.833,-87.6,,885.833,3107.9,,885.833,14.63,,885.833,2269.63,,885.833,-30.15,,885.833,-3.43,,885.833,-42.68,,885.833,6224.76,,885.833,-57.31,,885.833,5799.28
886.051,-58.5,,886.051,-7.01,,886.051,3179.54,,886.051,45.07,,886.051,1791.46,,886.051,3.88,,886.051,62.83,,886.051,2.09,,886.051,6033.13,,886.051,-87.75,,886.051,5777.79
886.268,-83.57,,886.268,-58.95,,886.268,2878.67,,886.268,70.14,,886.268,1478.06,,886.268,86.26,,886.268,-64.32,,886.268,-60.59,,886.268,6024.18,,886.268,39.4,,886.268,6041.04
886.485,-6.57,,886.485,-8.81,,886.485,2975.38,,886.485,61.19,,886.485,1159.29,,886.485,-17.61,,886.485,-58.95,,886.485,-51.64,,886.485,5932.85,,886.485,26.86,,886.485,5756.3
886.702,36.41,,886.702,73.57,,886.702,3167,,886.702,82.68,,886.702,813.65,,886.702,64.77,,886.702,69.99,,886.702,11.04,,886.702,6339.37,,886.702,75.22,,886.702,5838.68
886.919,-58.5,,886.919,-19.55,,886.919,2955.68,,886.919,0.3,,886.919,641.73,,886.919,-24.77,,886.919,-39.25,,886.919,-28.36,,886.919,5909.56,,886.919,-32.24,,886.919,5758.09
887.136,-37.01,,887.136,-26.71,,887.136,3084.62,,887.136,34.32,,887.136,480.55,,887.136,12.83,,887.136,23.43,,887.136,-3.28,,887.136,5934.64,,887.136,7.16,,887.136,5747.34
887.353,22.09,,887.353,-87.6,,887.353,3177.74,,887.353,46.86,,887.353,425.03,,887.353,-60.59,,887.353,9.1,,887.353,16.42,,887.353,5794.95,,887.353,-34.03,,887.353,5752.71
887.57,2.39,,887.57,-8.81,,887.57,3244.01,,887.57,77.31,,887.57,319.37,,887.57,-55.22,,887.57,-37.46,,887.57,-22.98,,887.57,5845.09,,887.57,14.33,,887.57,5715.11
887.788,16.71,,887.788,3.73,,887.788,3082.83,,887.788,48.65,,887.788,181.47,,887.788,-46.26,,887.788,-62.53,,887.788,-30.15,,887.788,5945.38,,887.788,-80.59,,887.788,5656.01
888.005,-11.94,,888.005,25.22,,888.005,3227.89,,888.005,150.73,,888.005,249.53,,888.005,5.67,,888.005,-42.83,,888.005,-6.86,,888.005,6027.76,,888.005,-91.33,,888.005,5722.27
888.222,-65.67,,888.222,-50,,888.222,3063.13,,888.222,46.86,,888.222,161.78,,888.222,-35.52,,888.222,-32.09,,888.222,-98.2,,888.222,5760.92,,888.222,-7.16,,888.222,5731.22
888.439,-54.92,,888.439,-26.71,,888.439,3299.52,,888.439,27.16,,888.439,199.38,,888.439,-51.64,,888.439,-7.01,,888.439,-60.59,,888.439,5730.48,,888.439,-69.84,,888.439,5684.66
888.655,47.16,,888.655,27.01,,888.655,3091.78,,888.655,97.01,,888.655,174.31,,888.655,16.42,,888.655,-33.88,,888.655,20,,888.655,5891.66,,888.655,-64.47,,888.655,5493.04
888.872,-20.89,,888.872,-78.65,,888.872,3401.6,,888.872,61.19,,888.872,163.57,,888.872,-58.8,,888.872,-24.92,,888.872,88.05,,888.872,5884.49,,888.872,-7.16,,888.872,5557.51
889.089,11.34,,889.089,35.97,,889.089,3220.73,,889.089,71.93,,889.089,111.63,,889.089,-46.26,,889.089,-15.97,,889.089,25.37,,889.089,5717.94,,889.089,-12.54,,889.089,5557.51
889.306,5.97,,889.306,-5.22,,889.306,3106.11,,889.306,102.38,,889.306,185.06,,889.306,-10.45,,889.306,-78.65,,889.306,-21.19,,889.306,5791.37,,889.306,39.4,,889.306,5505.57
889.523,43.58,,889.523,39.55,,889.523,2905.53,,889.523,46.86,,889.523,147.45,,889.523,14.63,,889.523,-33.88,,889.523,-26.56,,889.523,5751.97,,889.523,34.03,,889.523,5582.58
889.74,32.83,,889.74,5.52,,889.74,2744.35,,889.74,80.89,,889.74,159.98,,889.74,-33.73,,889.74,-24.92,,889.74,52.23,,889.74,5897.03,,889.74,-32.24,,889.74,5636.31
889.957,-15.52,,889.957,34.18,,889.957,2762.26,,889.957,52.23,,889.957,151.03,,889.957,54.02,,889.957,-125.21,,889.957,-10.45,,889.957,5721.52,,889.957,-68.05,,889.957,5514.53
890.174,-35.22,,890.174,-33.88,,890.174,2794.5,,890.174,28.95,,890.174,213.71,,890.174,23.58,,890.174,-23.13,,890.174,-12.24,,890.174,5680.33,,890.174,-55.52,,890.174,5715.11
890.39,34.62,,890.39,57.46,,890.39,2898.37,,890.39,123.87,,890.39,236.99,,890.39,55.82,,890.39,1.94,,890.39,21.79,,890.39,5796.74,,890.39,-12.54,,890.39,5772.41
890.607,-76.41,,890.607,10.89,,890.607,2855.39,,890.607,80.89,,890.607,260.27,,890.607,-35.52,,890.607,-67.9,,890.607,46.86,,890.607,5769.88,,890.607,-7.16,,890.607,5534.23
890.824,-63.87,,890.824,23.43,,890.824,2749.73,,890.824,9.25,,890.824,274.6,,890.824,-105.36,,890.824,-96.56,,890.824,0.3,,890.824,5644.52,,890.824,-26.86,,890.824,5424.98
891.041,23.88,,891.041,1.94,,891.041,2558.1,,891.041,20,,891.041,290.72,,891.041,-87.45,,891.041,-75.07,,891.041,-12.24,,891.041,5628.4,,891.041,-34.03,,891.041,5664.96
891.257,23.88,,891.257,39.55,,891.257,2305.59,,891.257,61.19,,891.257,251.32,,891.257,-40.89,,891.257,-30.3,,891.257,43.28,,891.257,5597.95,,891.257,-44.77,,891.257,5564.67
891.474,9.55,,891.474,5.52,,891.474,2110.39,,891.474,20,,891.474,176.1,,891.474,-39.1,,891.474,-17.76,,891.474,-49.85,,891.474,5705.4,,891.474,-34.03,,891.474,5761.67
891.691,-42.38,,891.691,-28.5,,891.691,1784.45,,891.691,-65.96,,891.691,127.75,,891.691,-60.59,,891.691,-128.79,,891.691,-48.05,,891.691,5757.34,,891.691,-85.96,,891.691,5568.25
891.907,-19.1,,891.907,-42.83,,891.907,1623.27,,891.907,2.09,,891.907,70.44,,891.907,-76.71,,891.907,0.15,,891.907,25.37,,891.907,5888.07,,891.907,-73.43,,891.907,5616.61
892.124,-45.97,,892.124,-21.34,,892.124,1445.98,,892.124,50.44,,892.124,149.24,,892.124,-60.59,,892.124,-57.16,,892.124,-14.03,,892.124,5635.56,,892.124,-16.12,,892.124,5593.33
892.34,22.09,,892.34,-35.67,,892.34,1440.6,,892.34,91.63,,892.34,201.17,,892.34,12.83,,892.34,-30.3,,892.34,71.93,,892.34,5864.79,,892.34,-46.56,,892.34,5600.49
892.557,43.58,,892.557,87.9,,892.557,1451.35,,892.557,86.26,,892.557,403.54,,892.557,59.4,,892.557,18.06,,892.557,3.88,,892.557,5832.56,,892.557,48.35,,892.557,5702.57
892.774,-65.67,,892.774,-58.95,,892.774,1385.09,,892.774,39.7,,892.774,355.19,,892.774,-12.24,,892.774,-66.11,,892.774,-67.75,,892.774,5846.88,,892.774,14.33,,892.774,5530.65
892.99,14.92,,892.99,30.59,,892.99,1325.99,,892.99,73.72,,892.99,494.88,,892.99,66.56,,892.99,-23.13,,892.99,37.91,,892.99,5820.02,,892.99,57.31,,892.99,5867.33
893.207,11.34,,893.207,-5.22,,893.207,1272.26,,893.207,79.1,,893.207,383.84,,893.207,-33.73,,893.207,-1.64,,893.207,-24.77,,893.207,5828.97,,893.207,-25.07,,893.207,5736.6
893.423,-90.74,,893.423,-1.64,,893.423,1034.08,,893.423,-31.94,,893.423,247.74,,893.423,-3.28,,893.423,-51.79,,893.423,-42.68,,893.423,5814.65,,893.423,-41.19,,893.423,5457.22
893.64,31.04,,893.64,68.2,,893.64,1010.8,,893.64,64.77,,893.64,374.89,,893.64,-1.49,,893.64,53.88,,893.64,20,,893.64,5780.62,,893.64,21.49,,893.64,5688.24
893.856,-40.59,,893.856,-8.81,,893.856,812.01,,893.856,-15.82,,893.856,468.01,,893.856,52.23,,893.856,-26.71,,893.856,-65.96,,893.856,5741.22,,893.856,-71.63,,893.856,5713.31
894.072,20.3,,894.072,-28.5,,894.072,804.85,,894.072,34.32,,894.072,992.74,,894.072,34.32,,894.072,-51.79,,894.072,-28.36,,894.072,5800.32,,894.072,68.05,,894.072,5663.17
894.289,-17.31,,894.289,50.29,,894.289,652.62,,894.289,-14.03,,894.289,2559.75,,894.289,-51.64,,894.289,-5.22,,894.289,-73.13,,894.289,5854.05,,894.289,-30.44,,894.289,5775.99
894.505,4.18,,894.505,16.27,,894.505,521.89,,894.505,9.25,,894.505,5636.46,,894.505,62.98,,894.505,-30.3,,894.505,36.12,,894.505,5929.26,,894.505,-30.44,,894.505,5729.43
894.722,-17.31,,894.722,-35.67,,894.722,432.35,,894.722,-49.85,,894.722,8301.27,,894.722,-71.34,,894.722,-100.14,,894.722,-119.69,,894.722,5905.98,,894.722,-114.62,,894.722,5684.66
894.938,40,,894.938,30.59,,894.938,435.93,,894.938,-10.45,,894.938,10031.25,,894.938,-5.07,,894.938,-92.98,,894.938,-1.49,,894.938,5907.77,,894.938,-96.71,,894.938,5639.89
895.154,13.13,,895.154,16.27,,895.154,400.11,,895.154,-42.68,,895.154,10883.7,,895.154,-39.1,,895.154,-76.86,,895.154,-110.74,,895.154,5836.14,,895.154,-30.44,,895.154,5793.9
895.37,-42.38,,895.37,-58.95,,895.37,403.69,,895.37,7.46,,895.37,10346.44,,895.37,18.21,,895.37,-75.07,,895.37,-51.64,,895.37,5870.16,,895.37,-25.07,,895.37,5591.54
895.587,-96.11,,895.587,-60.74,,895.587,283.7,,895.587,-33.73,,895.587,8149.04,,895.587,-28.36,,895.587,-15.97,,895.587,-74.92,,895.587,5793.16,,895.587,-28.65,,895.587,5775.99
895.803,-20.89,,895.803,-73.28,,895.803,278.33,,895.803,18.21,,895.803,6257.89,,895.803,-6.86,,895.803,-55.37,,895.803,-39.1,,895.803,6111.93,,895.803,-21.49,,895.803,5786.74
896.019,-24.48,,896.019,3.73,,896.019,315.94,,896.019,34.32,,896.019,4887.87,,896.019,16.42,,896.019,-37.46,,896.019,-55.22,,896.019,6122.68,,896.019,-102.08,,896.019,5763.46
896.235,-37.01,,896.235,0.15,,896.235,272.96,,896.235,54.02,,896.235,3867.08,,896.235,-15.82,,896.235,-3.43,,896.235,-8.66,,896.235,5982.99,,896.235,-42.98,,896.235,5937.17
896.452,-15.52,,896.452,-51.79,,896.452,260.42,,896.452,-85.66,,896.452,3125.66,,896.452,-69.55,,896.452,-42.83,,896.452,-58.8,,896.452,5965.08,,896.452,-127.15,,896.452,5876.28
896.668,-31.64,,896.668,121.93,,896.668,280.12,,896.668,34.32,,896.668,2928.67,,896.668,43.28,,896.668,-55.37,,896.668,-19.4,,896.668,6197.89,,896.668,-35.82,,896.668,6046.42
896.884,52.53,,896.884,9.1,,896.884,165.51,,896.884,20,,896.884,2445.13,,896.884,36.12,,896.884,21.64,,896.884,62.98,,896.884,6120.89,,896.884,-53.73,,896.884,5919.26
897.1,-24.48,,897.1,-24.92,,897.1,174.46,,897.1,-64.17,,897.1,2162.17,,897.1,-19.4,,897.1,-84.02,,897.1,32.53,,897.1,6008.06,,897.1,-32.24,,897.1,5976.57
897.316,-22.68,,897.316,5.52,,897.316,181.62,,897.316,16.42,,897.316,1859.52,,897.316,0.3,,897.316,-85.81,,897.316,34.32,,897.316,6214.01,,897.316,-64.47,,897.316,6230.88
897.532,-1.19,,897.532,-19.55,,897.532,221.02,,897.532,11.04,,897.532,1678.64,,897.532,-73.13,,897.532,9.1,,897.532,-55.22,,897.532,6283.86,,897.532,48.35,,897.532,6003.44
897.748,-24.48,,897.748,-15.97,,897.748,246.1,,897.748,32.53,,897.748,1684.01,,897.748,39.7,,897.748,-10.6,,897.748,-39.1,,897.748,6171.03,,897.748,25.07,,897.748,6024.93
897.964,79.4,,897.964,32.38,,897.964,267.59,,897.964,71.93,,897.964,1567.61,,897.964,93.42,,897.964,41.34,,897.964,77.31,,897.964,6212.22,,897.964,87.75,,897.964,6118.05
898.18,-71.04,,898.18,-67.9,,898.18,124.32,,898.18,-35.52,,898.18,1397.47,,898.18,-80.29,,898.18,-39.25,,898.18,-26.56,,898.18,6248.04,,898.18,-55.52,,898.18,6075.07
898.396,-8.36,,898.396,44.92,,898.396,195.95,,898.396,-40.89,,898.396,1413.59,,898.396,11.04,,898.396,-37.46,,898.396,-19.4,,898.396,6419.96,,898.396,21.49,,898.396,6395.64
898.612,-54.92,,898.612,43.13,,898.612,262.21,,898.612,20,,898.612,1187.94,,898.612,14.63,,898.612,-42.83,,898.612,-53.43,,898.612,6249.83,,898.612,-25.07,,898.612,6143.12
898.828,-49.55,,898.828,-5.22,,898.828,217.44,,898.828,-26.56,,898.828,1096.61,,898.828,-76.71,,898.828,-24.92,,898.828,27.16,,898.828,6409.22,,898.828,-37.61,,898.828,6243.41
899.044,-40.59,,899.044,21.64,,899.044,160.13,,899.044,-14.03,,899.044,860.21,,899.044,71.93,,899.044,16.27,,899.044,12.83,,899.044,6357.28,,899.044,-8.95,,899.044,6171.78
899.26,-40.59,,899.26,57.46,,899.26,213.86,,899.26,25.37,,899.26,670.38,,899.26,-39.1,,899.26,-85.81,,899.26,-28.36,,899.26,6393.1,,899.26,-23.28,,899.26,6343.7
899.476,34.62,,899.476,3.73,,899.476,203.11,,899.476,-22.98,,899.476,489.5,,899.476,48.65,,899.476,30.59,,899.476,68.35,,899.476,6364.44,,899.476,75.22,,899.476,6381.31
899.692,-38.8,,899.692,5.52,,899.692,118.94,,899.692,11.04,,899.692,322.95,,899.692,-24.77,,899.692,-15.97,,899.692,5.67,,899.692,6520.25,,899.692,-26.86,,899.692,6359.82
899.908,-22.68,,899.908,-75.07,,899.908,81.34,,899.908,-40.89,,899.908,154.61,,899.908,-33.73,,899.908,-92.98,,899.908,-126.85,,899.908,6530.99,,899.908,-136.11,,899.908,6331.16
900.123,22.09,,900.123,-33.88,,900.123,145.81,,900.123,-14.03,,900.123,226.25,,900.123,-74.92,,900.123,-28.5,,900.123,-55.22,,900.123,6552.49,,900.123,-82.38,,900.123,6324
